index,type,lattice_type,n_variants,ag,al,au,co,cr,cu,fe,ir,mn,mo,ni,os,pd,pt,re,rh,ru,ti,v,w,zn
4331,quaternary,hcp,2,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000
4332,quaternary,hcp,2,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000
4333,quaternary,hcp,2,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
4334,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.390625,0.000000
4335,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.390625,0.000000
4336,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.046875,0.000000
4337,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.343750,0.000000
4338,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.375000,0.000000
4339,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.375000,0.000000
4340,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.375000,0.000000
4341,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.375000,0.125000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000
4342,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.109375,0.343750,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000
4343,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.109375,0.343750,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000
4344,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.218750,0.171875,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000
4345,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.187500,0.078125,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000
4346,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.187500,0.078125,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000
4347,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.218750,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4348,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.218750,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4349,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.281250,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4350,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.281250,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4351,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.140625,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4352,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.140625,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4353,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.218750,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4354,quaternary,fcc,2,0.000000,0.000000,0.000000,0.046875,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4355,quaternary,hcp,2,0.000000,0.000000,0.000000,0.046875,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4356,quaternary,hcp,2,0.000000,0.000000,0.000000,0.187500,0.343750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4357,quaternary,hcp,2,0.000000,0.000000,0.000000,0.296875,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4358,quaternary,fcc,2,0.000000,0.000000,0.000000,0.171875,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4359,quaternary,hcp,2,0.000000,0.000000,0.000000,0.171875,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4360,quaternary,hcp,2,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000
4361,quaternary,hcp,2,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
4362,quaternary,hcp,2,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000
4363,quaternary,hcp,2,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.000000
4364,quaternary,fcc,2,0.234375,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4365,quaternary,fcc,2,0.046875,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4366,quaternary,fcc,2,0.265625,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4367,quaternary,fcc,2,0.281250,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4368,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.125000,0.250000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4369,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.125000,0.250000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4370,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.343750,0.312500,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4371,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.187500,0.406250,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4372,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.187500,0.406250,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4373,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.421875,0.250000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4374,quaternary,bcc,2,0.000000,0.000000,0.390625,0.109375,0.234375,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4375,quaternary,fcc,2,0.000000,0.000000,0.625000,0.187500,0.093750,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4376,quaternary,bcc,2,0.000000,0.000000,0.312500,0.062500,0.359375,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4377,quaternary,bcc,2,0.000000,0.000000,0.218750,0.109375,0.390625,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4378,quaternary,fcc,2,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.203125,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4379,quaternary,fcc,2,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.453125,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4380,quaternary,fcc,2,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.218750,0.000000,0.000000,0.421875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4381,quaternary,fcc,2,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.000000,0.000000,0.453125,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4382,quaternary,fcc,2,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.296875,0.000000,0.000000,0.000000
4383,quaternary,hcp,2,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.296875,0.000000,0.000000,0.000000
4384,quaternary,bcc,2,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.296875,0.000000,0.000000,0.000000
4385,quaternary,hcp,2,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.171875,0.000000,0.000000,0.000000
4386,quaternary,hcp,2,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.093750,0.000000,0.000000,0.000000
4387,quaternary,bcc,2,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.093750,0.000000,0.000000,0.000000
4388,quaternary,hcp,2,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.234375,0.000000,0.000000,0.000000
4389,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.515625,0.000000,0.140625,0.000000,0.000000,0.234375,0.000000
4390,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.296875,0.000000,0.109375,0.000000,0.000000,0.375000,0.000000
4391,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.296875,0.000000,0.109375,0.000000,0.000000,0.375000,0.000000
4392,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.296875,0.000000,0.156250,0.000000,0.000000,0.234375,0.000000
4393,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.296875,0.000000,0.281250,0.000000,0.000000,0.171875,0.000000
4394,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.000000,0.000000,0.234375,0.000000,0.218750,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
4395,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.000000,0.000000,0.234375,0.000000,0.218750,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
4396,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.265625,0.000000,0.234375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
4397,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.265625,0.000000,0.234375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
4398,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.250000,0.000000,0.468750,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000
4399,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.250000,0.000000,0.468750,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000
4400,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.296875,0.000000,0.359375,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000
4401,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.296875,0.000000,0.359375,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000
4402,quaternary,fcc,2,0.000000,0.000000,0.187500,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4403,quaternary,fcc,2,0.000000,0.000000,0.265625,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4404,quaternary,fcc,2,0.000000,0.000000,0.234375,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4405,quaternary,fcc,2,0.000000,0.000000,0.296875,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4406,quaternary,hcp,2,0.000000,0.203125,0.000000,0.375000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000
4407,quaternary,bcc,2,0.000000,0.203125,0.000000,0.375000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000
4408,quaternary,bcc,2,0.000000,0.312500,0.000000,0.093750,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000
4409,quaternary,bcc,2,0.000000,0.375000,0.000000,0.125000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000
4410,quaternary,bcc,2,0.000000,0.265625,0.000000,0.093750,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000
4411,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.312500,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.484375,0.000000,0.000000,0.000000,0.000000,0.000000
4412,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.312500,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.484375,0.000000,0.000000,0.000000,0.000000,0.000000
4413,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875,0.000000,0.140625,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000
4414,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.156250,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000
4415,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.156250,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000
4416,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000
4417,quaternary,fcc,2,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000
4418,quaternary,fcc,2,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000
4419,quaternary,fcc,2,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000
4420,quaternary,fcc,2,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000
4421,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.156250,0.312500,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000
4422,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.406250,0.171875,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000
4423,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.484375,0.265625,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000
4424,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.140625,0.234375,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000
4425,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.187500,0.000000,0.000000,0.421875,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000
4426,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.281250,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000
4427,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.281250,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000
4428,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.281250,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000
4429,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.468750,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000
4430,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.171875,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000
4431,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.187500,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4432,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.187500,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4433,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.468750,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4434,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.453125,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4435,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.281250,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4436,quaternary,fcc,2,0.296875,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000
4437,quaternary,fcc,2,0.281250,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000
4438,quaternary,fcc,2,0.234375,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.421875,0.000000,0.000000,0.000000,0.000000,0.000000
4439,quaternary,fcc,2,0.406250,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000
4440,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.265625
4441,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.343750
4442,quaternary,hcp,2,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.343750
4443,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.140625
4444,quaternary,bcc,2,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.265625
4445,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.406250,0.000000,0.234375,0.000000,0.187500,0.000000,0.000000,0.000000
4446,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.375000,0.000000,0.203125,0.000000,0.171875,0.000000,0.000000,0.000000
4447,quaternary,fcc,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.281250,0.000000,0.156250,0.000000,0.406250,0.000000,0.000000,0.000000
